objid,ra,dec,u,g,r,i,z,specobjid,class,redshift,color
1.23765E+18,220.2475691,0.561580939,19.33625,17.34765,16.35417,15.91167,15.58279,3.45813E+17,GALAXY,0.1087394,red
1.23765E+18,220.5992691,0.61894204,18.37159,16.28451,15.44592,15.16673,15.01227,3.46868E+17,STAR,-7.05E-05,yellow
1.23765E+18,220.6831889,0.598384718,19.28787,17.52747,16.75908,16.41961,16.23461,3.30349E+18,STAR,-4.11E-06,yellow
1.23765E+18,220.6841228,0.454116001,18.44022,18.02603,17.97474,18.0135,18.12117,3.30348E+18,STAR,-5.16E-05,yellow
1.23765E+18,220.7243306,0.502230386,18.72794,17.20167,16.65129,16.43697,16.32,3.27534E+18,STAR,-0.000133688,yellow
1.23765E+18,220.8054143,0.589285246,19.57003,17.3458,16.40484,16.05693,15.8713,3.30348E+18,STAR,-0.00015097,yellow
1.23765E+18,220.8102039,0.632124422,19.49442,17.99958,17.41921,17.21484,17.10793,3.27533E+18,STAR,-0.000134868,yellow
1.23765E+18,220.9195257,0.513809061,19.03802,17.42171,16.71644,16.41698,16.23746,3.3035E+18,STAR,7.8E-05,yellow
1.23765E+18,221.0417383,0.564546475,18.7746,17.64604,17.22892,17.07624,17.01672,3.45823E+17,STAR,4.98E-05,yellow
1.23765E+18,221.0641256,0.587618415,17.98792,16.4793,15.89139,15.68964,15.57897,3.27534E+18,STAR,-9.23E-05,yellow
1.23765E+18,221.1327369,0.436973652,18.21947,16.94176,16.4855,16.34868,16.28067,3.30351E+18,STAR,9.98E-05,yellow
1.23765E+18,221.1528564,0.451438122,18.72254,17.38212,16.82234,16.65747,16.55055,3.27535E+18,STAR,-1E-05,yellow
1.23765E+18,221.1632802,0.483958452,17.88442,16.96119,16.64287,16.53269,16.48384,3.30351E+18,STAR,3.19E-05,yellow
1.23765E+18,221.2637264,0.526978719,17.00244,15.55892,14.93361,14.58515,14.32871,3.46905E+17,GALAXY,0.02873155,red
1.23765E+18,221.2678582,0.436562846,19.51547,18.58734,18.33786,18.23523,18.24343,3.30351E+18,STAR,0.000255486,yellow
1.23765E+18,221.2777376,0.49473218,19.25605,18.11174,17.34868,16.93481,16.68558,3.46906E+17,GALAXY,0.1098084,red
1.23765E+18,221.3649932,0.454014692,17.52671,16.10266,15.5727,15.35048,15.24569,3.27536E+18,STAR,0.000836224,yellow
1.23765E+18,221.4417135,0.581083659,18.04508,16.81564,16.39389,16.24002,16.18995,3.27535E+18,STAR,0.000249663,yellow
1.23765E+18,221.4984006,0.597512281,17.43719,16.50009,16.13932,16.01473,15.95873,3.27536E+18,STAR,0.000166582,yellow
1.23765E+18,221.5338532,0.623223399,16.26559,15.31763,15.03526,14.92372,14.86764,3.27536E+18,STAR,0.000397916,yellow
1.23765E+18,221.5958569,0.480183884,19.23104,18.20884,17.89136,17.78259,17.75736,3.30352E+18,STAR,0.000249086,yellow
1.23765E+18,221.5173497,0.501690543,19.33756,17.0609,16.05876,15.67662,15.44594,3.30352E+18,STAR,2.57E-05,yellow
1.23765E+18,221.6858026,0.541573251,18.76614,17.47334,16.93288,16.72206,16.60205,3.30352E+18,STAR,-9.47E-05,yellow
1.23765E+18,121.8207518,0.93199037,19.37035,17.34262,16.35286,15.924,15.58903,5.34266E+18,GALAXY,0.1019929,red
1.23765E+18,122.0878999,0.843146891,19.05249,17.03777,16.07633,15.63148,15.31245,5.3424E+18,GALAXY,0.1015328,red
1.23765E+18,122.8639945,0.896150822,18.20631,16.89692,16.46658,16.31574,16.28902,2.31607E+18,STAR,0.00048813,yellow
1.23765E+18,122.9819452,0.96385693,17.63113,16.55926,16.24861,16.14775,16.13221,2.33858E+18,STAR,0.000132041,yellow
1.23765E+18,122.988638,0.973742938,15.99172,14.98865,14.70003,14.64919,14.50626,2.31607E+18,STAR,9.27E-05,yellow
1.23765E+18,122.9356354,0.899085529,19.37706,18.44093,18.24528,18.19469,18.17668,2.33858E+18,STAR,0.000452989,yellow
1.23765E+18,123.0393857,0.930070447,16.73877,15.68268,15.43654,15.38572,15.40208,2.31607E+18,STAR,0.000128369,yellow
1.23765E+18,123.0202645,0.911874556,16.37119,15.28426,15.05225,14.98734,15.0114,2.31607E+18,STAR,5.72E-05,yellow
1.23765E+18,123.0165354,0.848145359,19.52481,18.21796,17.68045,17.46177,17.37293,2.31607E+18,STAR,1.72E-05,yellow
1.23765E+18,123.2678952,0.960993455,16.63293,15.27509,14.61367,14.50841,14.27292,2.31609E+18,STAR,-5.54E-05,yellow
1.23765E+18,123.3488072,0.922523639,16.14538,15.07947,14.84144,14.77282,14.78681,2.31608E+18,STAR,0.000239212,yellow
1.23765E+18,123.4261304,0.881883846,17.84565,16.82412,16.49827,16.38742,16.35545,2.31608E+18,STAR,0.000146998,yellow
1.23765E+18,123.5879603,0.919738666,17.75484,16.59773,16.53687,16.56253,16.61154,2.31608E+18,STAR,-7.06E-06,yellow
1.23765E+18,123.5452677,0.931392114,19.3623,18.1918,17.81977,17.69313,17.61249,1.29381E+18,STAR,0.000235469,yellow
1.23765E+18,123.6127771,0.948787095,18.97095,17.07911,16.13754,15.65789,15.34548,5.39105E+18,GALAXY,0.06836422,red
1.23765E+18,123.6735605,0.861348537,16.48326,15.04494,15.04021,14.29518,14.18345,2.3161E+18,STAR,0.000224322,yellow
1.23765E+18,123.7430415,1.006398633,18.98689,17.09758,16.18773,15.7323,15.46169,5.39105E+18,GALAXY,0.09046602,red
1.23765E+18,110.0700392,1.218734691,19.42591,18.42443,18.00135,17.79079,17.70945,8.38815E+18,STAR,0.000104138,yellow
1.23765E+18,110.2464537,1.364871806,18.58476,17.2945,16.42206,16.27426,15.89856,8.38817E+18,STAR,0.000391139,yellow
1.23765E+18,110.2753731,1.407069681,19.44881,17.06147,16.09691,15.75754,15.58153,8.38817E+18,STAR,0.000127138,yellow
1.23765E+18,110.2730305,1.424806619,19.58554,17.76914,16.91808,16.55439,16.34465,8.38817E+18,STAR,9.15E-05,yellow
1.23765E+18,110.4555313,1.254180245,19.58684,17.73149,16.96642,16.67645,16.4914,8.38818E+18,STAR,0.00034609,yellow
1.23765E+18,110.4698503,1.228434849,19.42571,17.78678,17.11364,16.85967,16.67854,8.38818E+18,STAR,0.000182417,yellow
1.23765E+18,110.7306996,1.289661343,18.36269,16.79013,16.16286,15.91035,15.78032,8.38821E+18,STAR,0.000170339,yellow
1.23765E+18,119.8221026,1.324423012,19.11461,17.11108,16.35578,16.07985,15.94747,8.38927E+18,STAR,0.000258839,yellow
1.23765E+18,119.9972972,1.295618869,19.25602,17.7522,17.28004,17.11725,17.12696,8.38929E+18,STAR,0.000270987,yellow
1.23765E+18,120.124148,1.311372513,18.68312,16.80078,16.12189,15.88605,15.78726,8.3893E+18,STAR,0.000208869,yellow
1.23765E+18,120.194987,1.339231727,19.13375,17.84091,17.37001,17.20419,17.1407,8.3893E+18,STAR,0.000275159,yellow
1.23765E+18,120.2980709,1.359265937,19.41101,17.17151,16.17792,15.78271,15.51502,8.38931E+18,STAR,0.000391232,yellow
1.23765E+18,120.5478185,1.281227451,19.17278,17.30439,16.63581,16.43598,16.35109,8.38932E+18,STAR,-6.64E-05,yellow
1.23765E+18,244.5764969,-1.255263413,19.29697,18.08211,17.20792,16.74347,16.43762,3.89598E+17,GALAXY,0.1272051,red
1.23765E+18,243.907446,0.00239456,18.71962,17.45311,16.88231,16.54723,16.2756,3.89627E+17,GALAXY,0.06540032,red
1.23765E+18,244.1023322,0.002619598,19.35342,18.11187,17.45305,17.10616,16.88711,3.89611E+17,GALAXY,0.07115377,red
1.23765E+18,243.3470265,0.424137063,19.25923,18.84224,18.85939,18.69218,18.76842,3.88598E+17,QSO,0.5894275,none
1.23765E+18,174.1644883,-0.956707465,19.57255,18.59834,18.47911,18.45792,18.60459,3.1753E+17,STAR,0.001135097,yellow
1.23765E+18,239.3606352,-0.916689727,19.23879,17.49932,16.53521,16.09223,15.76121,3.86219E+17,GALAXY,0.03969949,red
1.23765E+18,239.40207,-0.975878752,18.67422,17.42511,16.89116,16.67803,16.57392,3.86217E+17,STAR,-0.000143192,yellow
1.23765E+18,243.567524,-0.880445873,18.83577,17.25845,16.54556,16.13434,15.83491,3.88441E+17,GALAXY,0.07050942,red
1.23765E+18,243.7088761,-0.915652961,17.61482,15.69639,14.77024,14.31876,13.95353,3.89641E+17,GALAXY,0.0307668,red
1.23765E+18,244.5126642,-0.934182657,19.14963,18.00378,17.4657,17.1376,16.90036,3.89618E+17,GALAXY,0.04402394,red
1.23765E+18,244.8139448,-0.937774714,18.7809,19.0767,19.45117,19.74457,20.02123,3.89589E+17,STAR,0.000609734,yellow
1.23765E+18,245.3593715,-0.905392886,19.38219,18.20107,17.8056,17.4992,17.41172,4.09908E+17,GALAXY,0.06565089,red
1.23765E+18,245.4176593,-0.855605136,19.2266,17.27751,16.39126,15.95711,15.61498,4.09905E+17,GALAXY,0.04565,red
1.23765E+18,245.4760412,-0.85992427,19.41398,17.29078,16.33702,15.87626,15.48284,4.09909E+17,GALAXY,0.04462435,red
1.23765E+18,245.5388243,-0.872555232,19.19971,17.22391,16.29199,15.85335,15.48367,3.89565E+17,GALAXY,0.04954444,red
1.23765E+18,205.0729646,-0.682611701,18.94325,17.02095,16.06735,15.63387,15.28098,3.36702E+17,GALAXY,0.08937013,red
1.23765E+18,205.6135979,-0.65715286,18.88838,17.88406,17.42734,17.12453,16.98339,3.36686E+17,GALAXY,0.08640119,red
1.23765E+18,205.6955733,-0.694928963,19.3652,18.1399,17.65534,17.4715,17.37664,3.36675E+17,STAR,6.53E-05,yellow
1.23765E+18,205.6503963,-0.628361675,19.46207,17.81834,17.01301,16.617,16.31902,3.36672E+17,GALAXY,0.07104074,red
1.23765E+18,205.7420141,-0.765420756,18.34066,16.5023,15.64826,15.26125,14.95627,3.3666E+17,GALAXY,0.07053274,red
1.23765E+18,205.760907,-0.742003104,18.86362,17.87739,17.46657,17.17367,17.04404,3.36659E+17,GALAXY,0.06982873,red
1.23765E+18,205.8072795,-0.786819198,17.7933,16.90408,16.6164,16.30378,16.30438,3.36661E+17,GALAXY,0.08875664,red
1.23765E+18,205.9169873,-0.833501027,19.14158,17.99588,17.53081,17.2301,17.13721,3.3666E+17,GALAXY,0.1066131,red
1.23765E+18,206.0447121,-0.761242085,19.17263,18.06068,17.6305,17.33272,17.2204,3.3666E+17,GALAXY,0.08685333,red
1.23765E+18,206.1416484,-0.678727673,18.57808,17.38363,17.39016,17.42856,17.48906,3.3785E+17,STAR,0.000784398,yellow
1.23765E+18,206.3704304,-0.79829575,19.15242,17.42991,16.57173,16.15933,15.85434,3.3665E+17,GALAXY,0.08845632,red
1.23765E+18,206.3741669,-0.781673248,18.28101,17.18856,16.70175,16.33173,16.14626,3.37852E+17,GALAXY,0.08813617,red
1.23765E+18,206.5245798,-0.698895662,19.18844,18.75792,18.86976,19.02108,19.25434,3.3665E+17,STAR,5.59E-05,yellow
1.23765E+18,206.5766774,-0.801586179,19.14205,17.96772,17.45321,17.09447,16.88161,3.36648E+17,GALAXY,0.088566,red
1.23765E+18,206.6330657,-0.724304266,18.92986,17.92031,17.41597,17.12756,17.03521,3.36645E+17,GALAXY,0.1484416,red
1.23765E+18,206.7980856,-0.770183129,18.6924,17.7664,17.48753,17.38595,17.35225,4.55204E+18,STAR,0.000224824,yellow
1.23765E+18,206.8064741,-0.671287487,18.3738,16.84218,16.10014,15.71413,15.41793,3.3784E+17,GALAXY,0.04749686,red
1.23765E+18,207.1038115,-0.816326578,19.03027,17.92062,17.54537,17.40652,17.39518,3.37829E+17,STAR,-1.12E-05,yellow
1.23765E+18,207.0943716,-0.766966437,17.92943,16.42391,15.79249,15.47063,15.23182,3.3783E+17,GALAXY,0.02614107,red
1.23765E+18,207.1466367,-0.672593158,17.619,16.61343,16.47639,16.42638,16.43867,3.37826E+17,STAR,0.000308748,yellow
1.23765E+18,207.1816447,-0.72594899,16.85941,15.83554,15.77641,15.7712,15.82794,3.37829E+17,STAR,0.000129414,yellow
1.23765E+18,207.2248563,-0.782370622,16.88578,15.99562,15.6586,15.51201,15.47617,4.55203E+18,STAR,2.77E-06,yellow
1.23765E+18,207.2581291,-0.83005592,15.85837,14.6398,14.627,14.65232,14.71224,3.37806E+17,STAR,0.000106044,yellow
1.23765E+18,207.3929659,-0.684141388,18.11682,17.77947,17.87333,17.7141,17.67043,3.37808E+17,QSO,0.5148025,none
1.23765E+18,207.4450935,-0.741950842,19.47647,17.61476,16.68962,16.23929,15.87438,3.37808E+17,GALAXY,0.07854678,red
1.23765E+18,207.4502062,-0.728052903,18.14094,16.32733,15.41508,14.97462,14.65088,4.54873E+18,GALAXY,0.07823353,red
1.23765E+18,207.456735,-0.726104512,19.19459,18.31113,18.09644,17.83205,17.75919,3.37803E+17,GALAXY,0.05310636,red
1.23765E+18,207.4893691,-0.803272151,19.53265,18.15082,17.43013,17.02216,16.7586,3.37805E+17,GALAXY,0.0927506,red
1.23765E+18,207.7048473,-0.81179491,19.31942,17.36549,16.37918,15.92805,15.55104,3.37792E+17,GALAXY,0.09100784,red
1.23765E+18,207.8799425,-0.745471512,17.15698,16.04984,15.6602,15.51096,15.47703,3.37786E+17,STAR,-4.7E-05,yellow
1.23765E+18,208.2329375,-0.696097698,19.47384,18.02314,17.21636,16.78238,16.43555,3.37775E+17,GALAXY,0.1155662,red
1.23765E+18,208.6412171,-0.776612716,17.14729,15.85645,15.21062,14.84574,14.52751,4.54994E+18,GALAXY,0.02707425,red
1.23765E+18,208.6944506,-0.674094359,18.77788,17.11622,16.37415,15.98126,15.68712,3.3898E+17,GALAXY,0.03762654,red
1.23765E+18,208.6981259,-0.760115862,19.13621,17.95535,17.33129,16.9772,16.74717,3.38974E+17,GALAXY,0.1425752,red
1.23765E+18,208.737877,-0.660098784,18.90994,17.66969,16.9995,16.62222,16.35383,3.38971E+17,GALAXY,0.08791664,red
1.23765E+18,208.9381501,-0.757246504,15.62121,14.60897,14.43487,14.40072,14.45437,3.38966E+17,STAR,0.00010314,yellow
1.23765E+18,209.0907019,-0.656281418,19.23039,18.06944,17.59436,17.23812,17.09449,3.38959E+17,GALAXY,0.07908808,red
1.23765E+18,209.2886379,-0.644143632,18.81291,17.77027,17.30868,16.95996,16.8011,3.38948E+17,GALAXY,0.07006504,red
1.23765E+18,209.2936401,-0.832521517,19.0146,17.33462,16.45423,16.02605,15.67589,3.3893E+17,GALAXY,0.08909858,red
1.23765E+18,209.4291533,-0.76259171,17.80781,16.93552,16.67188,16.47706,16.3433,3.38933E+17,GALAXY,0.02961222,red
1.23765E+18,209.4867038,-0.666855747,18.23204,16.45568,15.63056,15.19764,14.8788,3.38944E+17,GALAXY,0.06956718,red
1.23765E+18,209.6880596,-0.724960989,18.49833,17.49403,17.33157,17.28345,17.28941,3.38923E+17,STAR,0.000322833,yellow
1.23765E+18,209.6752277,-0.658012832,18.92958,16.90914,15.78403,15.31554,14.93797,3.38945E+17,GALAXY,0.131564,red
1.23765E+18,209.8488453,-0.831517588,19.07301,18.11891,17.76631,17.65374,17.60394,4.54536E+18,STAR,-0.000162314,yellow
1.23765E+18,209.9513169,-0.766163443,19.15065,17.36285,16.52798,16.15387,15.80557,3.38922E+17,GALAXY,0.10632,red
1.23765E+18,185.3793616,0.086911559,18.13147,17.3532,16.93616,16.56829,16.44423,3.24409E+17,GALAXY,0.1072231,red
1.23765E+18,185.2675684,0.084620838,18.54219,17.49083,17.07087,16.71762,16.57594,3.24398E+17,GALAXY,0.1070803,red
1.23765E+18,185.2807974,0.047531708,19.53852,19.139,18.55866,18.17328,17.99881,3.24409E+17,QSO,0.1572411,none
1.23765E+18,185.4481335,0.015136137,17.89052,16.98527,16.73305,16.63174,16.61334,2.88017E+18,STAR,7.54E-05,yellow
1.23765E+18,185.4852185,0.163399564,18.71479,16.97454,16.38521,16.12513,15.90649,3.24424E+17,GALAXY,0.106216,red
1.23765E+18,185.5285092,0.082486629,18.95637,17.97179,17.80977,17.76273,17.78803,2.88018E+18,STAR,0.000359946,yellow
1.23765E+18,185.5577817,0.032905127,18.25347,17.34355,17.12577,17.02307,16.96043,2.88018E+18,STAR,0.000522862,yellow
1.23765E+18,185.7174995,0.091660892,16.41278,14.86871,14.31287,14.10415,13.98788,2.88018E+18,STAR,-0.000120691,yellow
1.23765E+18,185.7665342,0.028554011,18.97832,18.10239,17.81904,17.71502,17.695,2.88018E+18,STAR,0.000433085,yellow
1.23765E+18,185.7703275,0.198644075,18.70031,17.83492,17.57053,17.45308,17.40799,2.88018E+18,STAR,-6.92E-05,yellow
1.23765E+18,185.8555339,0.133289829,19.59163,17.81984,16.84598,16.44592,16.10031,3.2443E+17,GALAXY,0.1062806,red
1.23765E+18,185.9015378,0.145036439,16.0238,15.09469,14.80986,14.6965,14.6701,2.88018E+18,STAR,0.000477176,yellow
1.23765E+18,185.9800838,0.039155301,15.1353,13.94085,13.94638,14.00164,14.03319,2.88018E+18,STAR,0.000413841,yellow
1.23765E+18,186.0117034,0.044316373,16.37136,14.76484,14.22739,14.07195,13.9889,2.88018E+18,STAR,-7.29E-05,yellow
1.23765E+18,186.0765226,0.056070732,17.72557,16.5077,16.11247,15.97783,15.92708,2.88019E+18,STAR,4.18E-05,yellow
1.23765E+18,186.1011642,0.119306272,17.70918,16.77318,16.49644,16.38192,16.34623,2.88019E+18,STAR,0.000645126,yellow
1.23765E+18,186.1111769,0.008868983,17.79889,16.90706,16.53008,16.38745,16.30119,2.88019E+18,STAR,0.000777288,yellow
1.23765E+18,186.0158913,0.154528346,19.42352,18.08814,17.5851,17.41209,17.34603,2.88019E+18,STAR,0.000105949,yellow
1.23765E+18,186.0264298,0.117306796,19.49485,17.74386,16.93079,16.61019,16.40522,2.88019E+18,STAR,0.000220751,yellow
1.23765E+18,186.0338356,0.113212743,19.10102,17.89368,17.17626,16.78514,16.47559,3.25494E+17,GALAXY,0.1560981,red
1.23765E+18,186.0395803,0.164585909,19.08999,17.87979,17.30001,16.91738,16.72677,3.24432E+17,GALAXY,0.07909836,red
1.23765E+18,186.1138317,0.152882187,16.32657,14.79158,14.1052,13.75229,13.46165,3.24433E+17,GALAXY,0.02549985,red
1.23765E+18,186.1347569,0.052198991,19.58891,18.64184,18.49889,18.46553,18.45593,2.89136E+18,STAR,-0.000120104,yellow
1.23765E+18,186.1469047,0.129426424,19.20085,18.08511,17.69779,17.42061,17.29814,3.24431E+17,GALAXY,0.04204269,red
1.23765E+18,186.2121934,0.009597379,18.91914,18.02611,17.80632,17.71907,17.72131,2.88019E+18,STAR,0.000557983,yellow
1.23765E+18,186.2498484,0.130219088,17.6936,16.32069,15.80393,15.6132,15.53206,2.88018E+18,STAR,0.000325267,yellow
1.23765E+18,186.2572072,0.14850123,18.35066,17.41139,17.18135,17.08709,17.08965,2.88019E+18,STAR,-3.05E-05,yellow
1.23765E+18,186.2859601,0.0619333,18.0996,17.1742,16.83233,16.70185,16.66806,3.25505E+17,STAR,0.000185148,yellow
1.23765E+18,186.3574026,0.063831679,16.38773,14.9501,14.43486,14.2691,14.19747,2.88019E+18,STAR,-4.3E-05,yellow
1.23765E+18,186.3602569,0.082352935,18.9836,17.52731,16.99701,16.7796,16.66278,2.88019E+18,STAR,8.97E-05,yellow
1.23765E+18,186.4232854,0.099919905,16.91041,15.45433,14.85858,14.64869,14.53447,2.88019E+18,STAR,8.83E-05,yellow
1.23765E+18,186.57943,0.054573323,17.09046,15.47887,14.81628,14.52759,14.37151,2.88019E+18,STAR,3.88E-05,yellow
1.23765E+18,186.5990118,0.141232724,18.92344,17.86703,17.40125,17.19161,17.12352,2.8802E+18,STAR,0.000351364,yellow
1.23765E+18,186.6066405,0.20615305,18.54043,17.63641,17.35255,17.25576,17.17422,2.8802E+18,STAR,8.27E-05,yellow
1.23765E+18,186.4978786,0.065823842,19.03382,18.15575,17.95118,17.86144,17.88585,2.89146E+18,STAR,0.000480309,yellow
1.23765E+18,186.6787473,0.151634688,18.71259,16.32915,15.08869,14.58182,14.27226,2.8802E+18,STAR,-5.95E-06,yellow
1.23765E+18,186.7453887,0.103838626,18.57371,17.7188,17.39374,17.28585,17.26827,2.8802E+18,STAR,0.000180701,yellow
